uid,name,risk_threshold,repair_time,use_duration,initial_duration,next_duration,repair_skill,json_law,machine_id,phm_module_id
dev:6c226637757b4899ba0ed3970738deb9,Dv12,0.01,1.0,4083,3988,4093,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d78f4750eb55416b990174441617cba4,phm:5fad24bc3d5c4290a09568814328934d
dev:6c22d7933f674ffa981f665592c64f49,Dv8,0.01,1.0,95,0,100,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:27f3be8522ed422689d180d8c6ed0e85,phm:38f1807b727440e7b96aced662387393
dev:6c30f1b574c94628b5ff967dc64a0c4d,Dv8,0.01,1.0,5620,5520,5630,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:231ef971c0e64375a478e50ceabc005e,phm:285daa5e667d49a5a7f10826a06b9a3a
dev:6c371875901f4b4c8f6688ec91d5f4f5,Dv9,0.01,1.0,3358,3268,3368,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:17ecc8a858644265ab6379e0796d5cbc,phm:a23a641e8f79479eaef3b78425dba379
dev:6c3e8cad522945b4a620d402d7ebad1b,Dv5,0.01,1.0,8292,8192,8302,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:dba181c89a2b49d8a9578a2065b6d4df,phm:13332afef01940d7a2ebb8afb7b3b372
dev:6c4324e3010544328a897021eb31c157,Dv5,0.01,1.0,1180,1080,1190,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e42a711cbb8d4692a7a17b86dd8ee469,phm:6cf0cadc59db41e4bc348742b575ed3f
dev:6c557b2a3bc14c14be92b58ca777d3c8,Dv5,0.01,1.0,6624,6524,6634,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e96fd0f4da9e44a4a90543f4fd4c44d1,phm:a91081ecda3848ee8e01c6007e97ed8c
dev:6c6a87d52f5d4734974dd69eaf1d27df,Dv3,0.01,1.0,3351,3256,3361,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:68e43cedb0a5413980ff96e041a3e6a5,phm:3f68eec344ca409baa4ed563abe95a96
dev:6c6b11bb76ed49469ab66a8e0bfe42d8,Dv7,0.01,1.0,3667,3572,3677,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9854b64709a04362ab66b528b0db0d3f,phm:69efd6b66ab243d7aba7b0cc5340b932
dev:6c7b918747c74f268e207f657dc055dd,Dv9,0.01,1.0,5240,5140,5245,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:48913faeb333486b83d1eff0e25fb266,phm:fb1d71b4da1c4f5c988953fce3c4779a
dev:6c7ca131c46e441292a6ed28fca4e4c2,Dv5,0.01,1.0,4298,4208,4308,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9d04f4df92a943b5bfff0a626472ee9c,phm:24f09cee92124fec87efe0203aa45692
dev:6c8c39a4825243e1b3551f6ec0644def,Dv11,0.01,1.0,4587,4492,4597,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c8c3ea18177949d7812b890e5025aa16,phm:475c24a0892546ac99fae327665008ff
dev:6c9e03cd21b34a92a420c5fb531e0c0a,Dv14,0.01,1.0,2090,2000,2100,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b1dfe676617641dd91b44959f659045b,phm:3d7b6b13ccd24971900413520ff2e8e6
dev:6ca11a2d66834ba8a05e01d7ffdc4954,Dv3,0.01,1.0,6723,6628,6733,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:31819f48f2804b11b4a7c21bb373250f,phm:86438fb6df4a46399e5f8ee5514340cd
dev:6ca4f67584404035bb19cd66ea7fcc06,Dv9,0.01,1.0,2754,2664,2764,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:18830a1b927e4f6f9fc0979ebc524601,phm:81a27bb752bc488ea5380b10d9dfe9aa
dev:6ca78e29dc5244819a7d824b4036ab4e,Dv12,0.01,1.0,1867,1772,1877,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3d0453c5573c409e8a28fa07d48ed7b8,phm:151c5a70cadc4c9ab0cc0da56dd32c4e
dev:6cab97a7aa95469bb778a9a28be476ba,Dv2,0.01,1.0,6624,6524,6634,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e96fd0f4da9e44a4a90543f4fd4c44d1,phm:a91081ecda3848ee8e01c6007e97ed8c
dev:6cbe447b111f44aa84a9e731abebcc63,Dv1,0.01,1.0,895,800,910,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7d20d54d9cee4e0ba5381b66524a5a21,phm:014c2f588f0b4b0c808e8e17ac7b2304
dev:6cc713e500da4de79b16cec5f49d2577,Dv9,0.01,1.0,8976,8876,8991,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e9421be7ec8e48e1b17421e3c42608a4,phm:f46801ad084645d6826fcf8b828f9900
dev:6cda953d3bd145cfb178a1ebdf39de6c,Dv7,0.01,1.0,2692,2592,2702,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4c282bc68e2a49319a7bea7925b6d14c,phm:04d7f5813e4e47808ca1facc7734fcea
dev:6ce991bdce2841f89eaa9dd2d7366dd9,Dv14,0.01,1.0,0,9576,100,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:322b794f23924c48a6d8913cbd260eda,phm:78155e9534d7409096cf11db1cab8a30
dev:6cf2239b910b45158db002a241486c94,Dv2,0.01,1.0,1648,1548,1658,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:baa01d0a102545f1be4eb3990cb82990,phm:ac4d449cab4f482dadea102d6e0fcc83
dev:6cf8b5f4c5574b7a9690cf018136cbe9,Dv14,0.01,1.0,0,9452,115,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:70d541009a6f4306865d1f90f40afc05,phm:0d56bb5f3d234fa09d6a54ed8fd00b60
dev:6cf9123b8f894b66a2309a9674580849,Dv12,0.01,1.0,7543,7448,7568,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a61d774f78084855a9022694d963057d,phm:47b64210ded142af8b518be89510dbbe
dev:6cfb4cf69cda4f2f806833eb16d9b7ef,Dv14,0.01,1.0,3775,3680,3800,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:02245e1b26c14dcd86dd72af66a8fc37,phm:53d07b75b4cf42b3934dd8a485c1e149
dev:6d086f67f654467b969071dce711de28,Dv15,0.01,1.0,702,612,712,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6ad748b26a22429b83197f4c65c0a91d,phm:04daecd8956a4bc68614761abecea25b
dev:6d1184f27035413b97a35e811d0d4036,Dv2,0.01,1.0,9147,9052,9157,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fe553f39aa8944d18d41ce1b59acba18,phm:b118a7cfa97247588936d29470fa5d49
dev:6d19da6ce0a447c090c9ba729f654224,Dv4,0.01,1.0,2430,2340,2445,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b3c99264ba4448168320dc155eb8d8c8,phm:320ce647ce034d73b93e5e9fc9ebf777
dev:6d1a87578c954adc8369d221fe2aef6d,Dv12,0.01,1.0,1930,1840,1940,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:289fda55d1584752bd95cf1ffd40edb6,phm:202c876ee956423fabdaac46f2bc541a
dev:6d22c5c3fd1a4589b0750713e6dfdeb1,Dv9,0.01,1.0,3363,3268,3373,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:394a708710cc43d79029dcffd351b42f,phm:0ca5dd33849b402b903a2bdfc3c80c41
dev:6d2e8bda283b421da28cdf758d37b9a4,Dv6,0.01,1.0,7896,7696,7916,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:2ce3d79bab254b388fff0fd96212b88a,phm:f6578dfb2b414b83b90bf8f809bc02c0
dev:6d4813e3bc87404d88a5dacd111224a0,Dv5,0.01,1.0,4956,4856,4961,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8d041d4a64c54d278dd858621f929f7c,phm:7ef00f125cf942f4a57a2c227436700e
dev:6d48896098e641f6a07722d5a07ee848,Dv14,0.01,1.0,4978,4888,4988,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:2a9316081cd54408934e9d03950d11ba,phm:e852ef5729e34bc096e590b9ec0f2e3d
dev:6d48c846362e4bcdaef1b6ab32477f5a,Dv10,0.01,1.0,0,4816,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:dc788b32ab06488cabd5c4395dafde9f,phm:dc556e17f4eb42d1bd336ea720dd46d7
dev:6d574a743a964727a8360c609efd8a1b,Dv3,0.01,1.0,5732,5632,5737,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:47ca4c7d94444660a50e22a9baa9ea11,phm:c245eef39a0d4c53abcca5994e43a205
dev:6d5ae9a053ae44f784af9b2b540c812a,Dv8,0.01,1.0,6223,6128,6233,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:80c9cba4d91d4000930442d7a2e4594d,phm:8d116aad4cb944fd95be218c3725564d
dev:6d61afe7a80841c6b242584bcf67768b,Dv7,0.01,1.0,4012,3912,4022,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b702f079a59046bda92153b154b9815d,phm:b6fb8cc8938142368764065c99900b75
dev:6d75e31a07dd42f092a44b521a548220,Dv11,0.01,1.0,4155,4060,4165,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:010442ba975541778a8890ee49bc2975,phm:c17e7d72c55d4815ad13719d37a368c7
dev:6d768a16913543f7ae682a81b57f06e3,Dv13,0.01,1.0,7852,7752,7862,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a4c9275106a14c0faece1edcd5975c54,phm:e73b261e276746ee99b3e060749449a7
dev:6d82c4ad457640b8babdecd87a89d053,Dv14,0.01,1.0,3283,3188,3293,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b4f1aac7d1444e3f815804361ee1d6aa,phm:a9c0191fa34f4e5fa6f653effbddebdc
dev:6d872987157d4bccad60f2bded5c2a61,Dv2,0.01,1.0,4007,3912,4017,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:49de06de1060420fb7dea59e1c162246,phm:7a3f5c753f604a28baac7217a86078f8
dev:6d90067609ac45cfa75a754927bb0403,Dv11,0.01,1.0,2295,2200,2305,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:57ed84b80fac429d9859b845a26a962b,phm:8a4ea6a30b064589b8b1ac84326f20b3
dev:6d95f7017ade47e392343949a953dbdd,Dv7,0.01,1.0,7500,7400,7510,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:41021b50904143c095b9b9e6d0ac4a1d,phm:0fd2fbdb455043f389965c3f5bb1bafe
dev:6dac65195e65487faa6dc1d9452b369e,Dv7,0.01,1.0,1211,1116,1221,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:03fd1b52b75e4d119ffe63676ff9dbcf,phm:9ae15817becb4296897bcc055727113e
dev:6dad5c157564440194c945c98437fd3c,Dv8,0.01,1.0,4156,4056,4166,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ddba634fd3a847809f0bf76d190dea1b,phm:08ece1b1ae364d52836538c7383a74a2
dev:6db2f945c3404f60abcb4c07511c12cf,Dv9,0.01,1.0,143,48,148,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:97f4b2b476ac4eb789045c8c3e5e3e29,phm:6cc47415c2454755a432747d39aa4c84
dev:6db8f8342d794038ba136c01903ef6cf,Dv9,0.01,1.0,1359,1264,1369,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:39d70c8a1b0e4542bb0619453077025e,phm:042ebf0f3999444b9cafb5415adb1db0
dev:6dcc90d77d4747d0b1b29adc07d7e580,Dv9,0.01,1.0,7543,7448,7568,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a61d774f78084855a9022694d963057d,phm:47b64210ded142af8b518be89510dbbe
dev:6dd23c62d6584de591d997abb42a58c2,Dv3,0.01,1.0,1263,1168,1273,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d8e3cd37f77140b790c0dde1454cdc44,phm:6b999acdd40b4b46b72bcdab60013f6b
dev:6ddc27efdbb04b3dbf60b3569ac5f292,Dv8,0.01,1.0,8492,8392,8502,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7f8e924ffce845b18f53584899136042,phm:94974dad8146461ca7a96b8262be063f
dev:6ddefd2fe2d246e7895f5a0d4630a47f,Dv8,0.01,1.0,6979,6884,6989,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8b4f998b77fe47619fec909a07669ae8,phm:4797fb7a159c41d287703365b74e5cc5
dev:6e0b4edd71324ed79351762b06a7d5eb,Dv10,0.01,1.0,0,3664,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:e054465a78244ff4b199c1a92955cd05,phm:4de9e89caa514f4481eb160100f56a10
dev:6e22f3e110fc4187ae0ff6772f0bb55c,Dv3,0.01,1.0,6167,6072,6182,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e96092039dd3484499f51fcb13c1832a,phm:aa02779b20d143b384a5bd35f8672c8b
dev:6e2f8192fc3d402098a53e07a2fdd495,Dv15,0.01,1.0,1823,1728,1833,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:866bad0108794b0fbd6c6489d8219256,phm:01da5c56afef40eeac4f7569ff6fffbe
dev:6e3ba0951a054482845f1beff295455c,Dv12,0.01,1.0,1651,1556,1661,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d65e3779e7f1474282da281247ee0ed8,phm:6f8477b3eb1746d6980e65218c893612
dev:6e3f88e4a8b0445c99d87d3ed2ee3275,Dv13,0.01,1.0,1274,1184,1284,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d6fe9dfc04ae463d9f752a49bb4c6735,phm:9b0ab69ec5924134860149985cc3f5cb
dev:6e4e9f2f513e4f05b9c50a3164ed20a3,Dv3,0.01,1.0,4964,4864,4974,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1334a58246704e94a158dcd91633669e,phm:7ce390c9d3c14483a6a2a38cb93dffd7
dev:6e5307753b884438b8d235bb85f69110,Dv13,0.01,1.0,3351,3256,3361,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:68e43cedb0a5413980ff96e041a3e6a5,phm:3f68eec344ca409baa4ed563abe95a96
dev:6e6fceb53f3f4a1cbff246bb8d643d86,Dv13,0.01,1.0,148,48,153,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9e16c8f2f5584d1db01a5a1db198e751,phm:df4ca346f2774fe1a8989b7b5f8dab7d
dev:6e72cdd3fda7426c805c0e7724af0930,Dv2,0.01,1.0,3460,3360,3465,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:213ed638e7d0450a9984f7461f035ca6,phm:068d41addb2c4b40a12c6e0e612ff2f6
dev:6e7ee2b2d9274028b204c53735983dff,Dv13,0.01,1.0,711,616,721,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:36ed31a5d7b54b36857172cfa66ea2f3,phm:db3669a69eea4ae696d58f46516833ee
dev:6e80d7023c024a84a7c322a71631e733,Dv9,0.01,1.0,5504,5404,5514,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:09d46ac5f46c4262ba6c9c990a855f5c,phm:23e801ac694e48ea95eb221aa707a4bb
dev:6e83c0dcaec649eab7b0db367c952979,Dv7,0.01,1.0,9276,9176,9286,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:010c4632be0a44d3829a3d739c6330ff,phm:6e9794f8b6014dcfb0c6c59215259d74
dev:6e909b476d5c43e69d3cca076e3b6537,Dv3,0.01,1.0,3391,3296,3401,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5415d728e81f496db9da35015c949df4,phm:b9a93c8477804ad38850b6244a4e7d70
dev:6ea30277eada4fcb8158be2cbf2435f7,Dv2,0.01,1.0,5198,5108,5208,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:39df8293c15442f78160d7e229af8fab,phm:b05be63a2cf44bb2939e693be4df4142
dev:6ec5ed6491c9427295df40176ac6b105,Dv12,0.01,1.0,3047,2952,3057,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:21dfa5276c7f4fea9115af44e9c7e44d,phm:1c1ef10fb10641278b48343ca0c48d63
dev:6ec6db54ab114b41a661b809d68f5f44,Dv12,0.01,1.0,5288,5188,5298,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3c0662c13c9a4ed19cbd65e14a8f399e,phm:c5381632293e41209ad69804951986fc
dev:6ed3ee101a89431794a5bc61cb59421d,Dv14,0.01,1.0,5112,5012,5122,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:17fe7781a1f94397a122774da99d9ee6,phm:d5bf1244a60744369d769fb21e330364
dev:6ed85dd238d3402ca3c9f6337be620d2,Dv8,0.01,1.0,4729,4624,4734,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:2b5011a62b3e448bb85371394a80bae2,phm:8920cc86df6748468092b7f1a53f2bf9
dev:6edaa980f0b5415dbcf3da2283cacd7c,Dv7,0.01,1.0,5810,5720,5820,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4171c390269c4228b95ac23dbd851f23,phm:99f59b5f79f94bb19f2e65b866c9b454
dev:6edbd7fb64e6464cb7ee508394f8fbe2,Dv1,0.01,1.0,8552,8452,8562,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b601e061c7f24a77a66373741dbd275c,phm:3c9c13367b4649f9b117533e13f3112b
dev:6ef73539945f46a6a0ac70d0b2501c55,Dv12,0.01,1.0,6979,6884,6989,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8b4f998b77fe47619fec909a07669ae8,phm:4797fb7a159c41d287703365b74e5cc5
dev:6ef91c8bee8f4a57b216accd27ab155a,Dv12,0.01,1.0,1322,1232,1332,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:74c12af428ec43f6adb512fa4dd7c4fd,phm:125cd95cd64642b19a20771f5b70526d
dev:6efc86d3ca984c9ca1b5a22a07901fa0,Dv1,0.01,1.0,5084,4984,5094,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f632db3afa92455c83c3b9d223032ada,phm:32257d4d754540939c1d26f2deb4bd63
dev:6f058e59b2d44e70abc0d74f06f38015,Dv11,0.01,1.0,864,764,874,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4e542bfb9ffd487490f5cd21d339870c,phm:1d6a219a1dff41efa6cd04d7a5682cf9
dev:6f254191c8994f2db4868988de06ac21,Dv15,0.01,1.0,8492,8392,8502,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7f8e924ffce845b18f53584899136042,phm:94974dad8146461ca7a96b8262be063f
dev:6f26761ea62a4de5a6b408ae8839bc43,Dv1,0.01,1.0,0,9432,105,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fc2c341d91a84e6dbbfa163ecb0de9aa,phm:e5a983ba175748dabcd79d61fa360f71
dev:6f36a43055c946c4a83914c6de723e71,Dv13,0.01,1.0,1503,1408,1513,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:dfb753ea43b640c382245ee20ca60a8f,phm:108d4a16ccb64227b038658ed22c6700
dev:6f3bf08535f74dd5a486aeb9fe535025,Dv13,0.01,1.0,7855,7760,7865,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4ebee26fa70d4013b1ed72e631fc9b65,phm:628a74c1ab2f46aca18f794b7f809137
dev:6f3d5f3a5b524f62aff28d0a6eabe0c0,Dv4,0.01,1.0,7364,7264,7374,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6efc756abdd245c88ab439276428d0d3,phm:dd62188f42ba40cfaa96a626be2961a6
dev:6f40976ef0784dada8ab5fd4014eb9d6,Dv8,0.01,1.0,4700,4600,4705,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:29c8beadaa80468c89f38c852514e7db,phm:26a489b8ca594a1682b5fa6e2519d21c
dev:6f44a74136fd4ab88f2c67a9e81c7c9a,Dv4,0.01,1.0,5412,5312,5417,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ea676d3dcb2142f8bac115ee9fa78d6b,phm:b46cf48afa934e13b278bdda803d828f
dev:6f4fc22d3e6640ffad3a825cba88c89e,Dv6,0.01,1.0,4962,4752,4972,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b8fdacc6ef79458096f87cfbf10a903d,phm:130a78e0f7a04d64a6c989b4a6bfb9d3
dev:6f5220d93dc6485aa738d48e46905bc1,Dv14,0.01,1.0,3040,2940,3050,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:23eb52a2a271484eb2442ded82462658,phm:55fe19c23c8642d0871cadcbbef39f87
dev:6f54ed2caa2a4de4855f2fc5a3018fd0,Dv4,0.01,1.0,2538,2448,2548,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0b27de174a2d44eb99c0c90e9d6d3bc1,phm:50efc6122ae84d2ab0b7d3e46d057ae4
dev:6f6461358f1d4ed4929bb0baa7b77aa2,Dv15,0.01,1.0,1097,992,1102,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a956f37c927f4c77a9fd0617452abba2,phm:e25314fb64dc41249cc114e459c09190
dev:6f67f2af0ccd49aba5b7364de4d16cc9,Dv7,0.01,1.0,0,42112,100,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fe26944e47bf4139b6d5a54b1f7f4367,phm:a209c945382647fd963a66c665538ed1
dev:6f86d92fea3a4a7b883ddc3b0da6d8da,Dv14,0.01,1.0,2223,2128,2233,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:94d9bde4c9ce40b38a6454ebf517bbee,phm:d9d12da8b47844fcbe92127241a6ac73
dev:6f87c18104c843f7ae3ba9e2110802e9,Dv2,0.01,1.0,755,660,770,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f4fb7f624e0446b29d49942537ed8c48,phm:e8edfca156a5434bae02a70b54b49a58
dev:6f98dd5b0d694b6b8f51f66304432a37,Dv3,0.01,1.0,3352,3252,3362,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:afb8f9dc6e5d4fc1baef4377102e15b3,phm:2fc871b787e14bbe91e6e40730ed83d5
dev:6fa292a0a45e4be28d6a70a2ee034097,Dv7,0.01,1.0,4004,3904,4014,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b684e06a0a254ba998fb00c508486537,phm:7b6f2b7f192e4955b64fd610688e5d36
dev:6fa505f9a2b54c7e95e3b993977ab15c,Dv13,0.01,1.0,1830,1740,1840,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4781d312cc6e4b54840514ce91ac6639,phm:072e2d8af81f420190158417e964f104
dev:6fab6b95553b46b8987069ae8089d6af,Dv3,0.01,1.0,8624,8524,8634,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1d084bd8981348bb90451f5c9f7e25cd,phm:a15cd66665364d1fbec34970e04d42ba
dev:6fabd6aa6e9348fa8172212d1daa4bed,Dv6,0.01,1.0,0,9576,0,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:322b794f23924c48a6d8913cbd260eda,phm:78155e9534d7409096cf11db1cab8a30
dev:6fac9e095f1948d8bca00c015d63de9f,Dv15,0.01,1.0,694,604,704,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6689efd91a3e4de4a42bc425075f9fec,phm:01b98863ee4342adb3f01f196eb6f5bf
dev:6fc7523e9628406bbd4f392be8a3841f,Dv1,0.01,1.0,1263,1168,1273,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d8e3cd37f77140b790c0dde1454cdc44,phm:6b999acdd40b4b46b72bcdab60013f6b
dev:6fc9511800e546bd988ea508675b21a7,Dv14,0.01,1.0,387,292,392,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4aea7e432dde4a7aae16a7c0d6550861,phm:16601e75d05846818c3d53df7eaacefb
dev:6fdc3f980f124d7cb64f35771f272630,Dv4,0.01,1.0,1651,1556,1661,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d65e3779e7f1474282da281247ee0ed8,phm:6f8477b3eb1746d6980e65218c893612
dev:6fdc9a0168194580b36dfeff8f482d10,Dv6,0.01,1.0,7576,7376,7596,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:aca852aecbbf4a519a7bc3bce7974e4d,phm:c28c595507a3465c8a8e609160070e1f
dev:6fe012bf75f34a1aa899cbc009cb6805,Dv13,0.01,1.0,2203,2108,2213,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:dd0afde8cb6242bd9100970169b591e7,phm:015da14f131943c1b25b3bf3943ea31b
dev:6fe42db2d2054737bf76fc1889deeb9e,Dv9,0.01,1.0,4913,4808,4918,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:481bb798bf144caf9d51ce7ddc183624,phm:831f038eacd24da8adfa28f2a0187e10
