uid,name,risk_threshold,repair_time,use_duration,initial_duration,next_duration,repair_skill,json_law,machine_id,phm_module_id
dev:e609f7636c684611b65e7aa2893b48f0,Dv8,0.01,1.0,0,41520,95,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c929cf44536544469682636e9365d415,phm:4f6a8a18769e4089bd51364c998284fb
dev:e60f5c334e87496eb1e79fabcf855eb7,Dv13,0.01,1.0,4615,4520,4630,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:619a97df33374fbdb9e0da00ec6aa62d,phm:e211ad25624a443bb10c76dcffda23e9
dev:e6133055d0c24da48fe65b09bf4f4d53,Dv1,0.01,1.0,736,636,746,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8c13b0e5b31a422a9fbcd965be97b804,phm:d73e909ca28442598c3a6274c574855c
dev:e61bb1bbfbd84d7b8ec05fbea12ef968,Dv12,0.01,1.0,5384,5284,5389,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7fb17406c0de4e0182949f0fff3acc8b,phm:b12a19730c674516a10e23feae37abc8
dev:e63664155a09479a814b91b8b1efbd33,Dv15,0.01,1.0,0,41520,95,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c929cf44536544469682636e9365d415,phm:4f6a8a18769e4089bd51364c998284fb
dev:e63eda86979146bea40e080a9a86e747,Dv1,0.01,1.0,1651,1556,1661,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:768b0f5483404328bc0f505db693297e,phm:c9333c53e65a4a29836a346d67f4098c
dev:e6410721a01b46888ebc905c80cede22,Dv9,0.01,1.0,3832,3732,3842,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:83d9f68e39494be5b33edd312272da44,phm:d685798751bd4712a2f0b47f847fedc7
dev:e653d776bc9d4213813fcbe5cb0e35a1,Dv8,0.01,1.0,4459,4364,4469,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:aa3b2111df9044778c5f007e84aad390,phm:5a660f8a1e81477db4a7ccf6c271b926
dev:e667a4679a054b75a2a3dcd8e6eb5be6,Dv7,0.01,1.0,5069,4964,5074,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7578b42d0ab84214a7327bac4adcf775,phm:f7a6ccaf07734af994b21bc024dfc0f7
dev:e674f85e7d224db4b60240163574a927,Dv1,0.01,1.0,2402,2312,2412,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:08fdabb82e6e4ab3a7ba9d23d406bd83,phm:e6b49b3a914143db8571b4c8722ee040
dev:e681279ab4e64ce19460ed5539caa051,Dv11,0.01,1.0,1607,1512,1622,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7560909fec3644d89a8cf92c1de788bb,phm:3f9dd41ef78740d09fc7844a61ce463b
dev:e681811d5ad1412e96e614ca4055e8f5,Dv12,0.01,1.0,4979,4884,4994,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:52032c7a7d214ebdaa82750f80dae19d,phm:06fa21e0eb4e435c9e0607e67dceac38
dev:e68256e06ea9474a9eb9de619aec7ffa,Dv1,0.01,1.0,4908,4808,4918,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f9671cf3beea4a7896e10f0b1f06c7a8,phm:3745cf9561c4478f917b2afb85465166
dev:e6a0938cb49b47bab51fe564f2ae6f91,Dv10,0.01,1.0,0,3968,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:33c03e50bfa5469abdac48e36d59b048,phm:cd1b8d4d8ffd4ea6bba027a6bc931420
dev:e6a0bb1dace3403c9dcb46e171840485,Dv1,0.01,1.0,1042,952,1052,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:81537a22791645bea73c33d102a2215c,phm:cde4fb705e7a4e398bc6389ccc906754
dev:e6b7b67816084020804c205024ae9575,Dv8,0.01,1.0,4540,4440,4550,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b5f8e33f9232455c8dbce756dff02e1d,phm:57cb31218bd44da6bcd986b2df819ea6
dev:e6cd12fb584a417daa54a37356782c22,Dv2,0.01,1.0,2462,2372,2472,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8518a97168df4d2285908258d292f0db,phm:d4adffdd77db4b60807c41e0a55b1573
dev:e6d457f52efd48eab73a4542b98daba3,Dv12,0.01,1.0,4144,4044,4154,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:aeb7f95b1bb748cf895643ac02fd2e0a,phm:92abe12e28a34bbeb96d76ea7b9a98a6
dev:e6d57042d2014305945856a4905d2b2d,Dv3,0.01,1.0,2591,2496,2601,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:38ba32329684431581ab08d1bc44ef27,phm:d97f24d2fba84f60a6f0fc49f070a294
dev:e6dd88f955664647b4b0eb0d5fedf653,Dv14,0.01,1.0,2042,1952,2052,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:146e8f34be5d4194b54bcfc971719c6b,phm:3d32b61af4a44c4689ce3c0b605cd7af
dev:e6f00b89a3394ecda205a65b770e5081,Dv11,0.01,1.0,5732,5632,5737,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7110ed857737416e94c4ea900d4a762f,phm:3841a87fde3344c5880cdefd1e93e7a1
dev:e6ff8afca863486b859a08c7d6e9c4ac,Dv11,0.01,1.0,2462,2372,2477,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:bb4cb8ef1ece464180562fb53d1765de,phm:09adbeda9ecb4f60b4b98bf556f836da
dev:e7093b8ef4984016aa51871871a1336f,Dv2,0.01,1.0,2786,2696,2796,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ccb4d0cd82b745f180f858258066ca64,phm:a4033c8242c647818ad8f002f0c553da
dev:e7152c932ec34c0eb43c71b91ff8232c,Dv14,0.01,1.0,394,304,404,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5e2aa55c8e8e46e9a78e6a90ad056404,phm:2c8a8e846ab4409e9cfc0e0611192e72
dev:e7173f0b58f64a25b019e2b457f0bbe9,Dv9,0.01,1.0,5539,5444,5554,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f94cd2f0d0e340f8a23e423d9327874f,phm:e1f26bbbb7894d26afffe911c15a04f6
dev:e71c3a8e76b54748befb803dee835310,Dv3,0.01,1.0,3168,3068,3178,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fbe84489ab7d433687ecef6a835f7de2,phm:e4a5f6beff5f42d4b61ab335efb6df52
dev:e72025ae6c18496cb3e029df4e0e90d2,Dv11,0.01,1.0,5748,5648,5758,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9fe49f8af3bc4d89b235c6ecd890dcd2,phm:8ebc5281db254d7b9ef78d5b13c802c5
dev:e72c9897a99d45c890c9f9a5598b9a83,Dv7,0.01,1.0,133,48,138,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:238d3edc2796480cada76f69fa168e08,phm:ce6c11f835a345d09bb1c5d83e8248d0
dev:e739e5b832c246168e97f4b1c796b6d9,Dv10,0.01,1.0,0,6128,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:58614a4b17de4e969a32ed10d3c312fe,phm:010c1c49582643718959b634608bc205
dev:e73bf7ae227c41518f5c31920d20fc1a,Dv8,0.01,1.0,4284,4184,4294,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1640bb9b83a64009937de8494ec8d885,phm:de6cf708d91743c38397b10b2bc01c88
dev:e74c418a30614ec89974eb9af5b04aa7,Dv8,0.01,1.0,5676,5576,5686,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d0ee1d02f4b647caaa83e716b2f9cd5f,phm:54da158d236a4a11bf08a449f8c9c986
dev:e74df95c48b34b3fad11a57752e9cb63,Dv13,0.01,1.0,5472,5372,5482,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1e6c8ec4a7f7422faa21636d8c65ed35,phm:ba26169a4c0a40bba3d3f6f537396a92
dev:e757219add2640d9b8e85c80b4f633f5,Dv9,0.01,1.0,4659,4564,4669,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8cdce6d12be9474a82f795ea29b24776,phm:2bf23b41c971426eb7d912554269ffd1
dev:e75f1a5df4f3441cac6b7f723c16fb11,Dv5,0.01,1.0,1698,1608,1708,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:461cc5d66acd4e6ea3450a244f72e1c7,phm:7f93d48d60c346c0b0a324274342eabc
dev:e7718531ad564821bb3ff433f87de37f,Dv14,0.01,1.0,8535,8440,8545,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cf86829773804e64b253a5c07e6f251e,phm:1c5a768582cc49ca8896d822d48e299f
dev:e77715fa8d414aa8adfb379b4827c590,Dv14,0.01,1.0,5776,5676,5786,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fc747cd5e8c44c0c8941b191d7a7fb10,phm:40ad5c0ba706432ab1916cca823baf3b
dev:e77b305ef0a2486d9edbc52269da0ee1,Dv6,0.01,1.0,3554,3364,3564,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cefbbd54fe294a9cb2be17b211e229eb,phm:bbe70872c1af47c1a270dad2ad4d352b
dev:e77cc84ae23f435996898ecb56cf4ca0,Dv11,0.01,1.0,1851,1756,1861,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fc5747197c654d0c964027608dff70ae,phm:b0651e7add8049a5be08d7ffe91cd002
dev:e77f62b6d65d45f69abd80cfe5da15c6,Dv7,0.01,1.0,300,200,300,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:848e52830280442a8362a88f51dab2fd,phm:78f8f628f03f45e7bcbd4ecdf17cf03f
dev:e78c7f59d0ff473199582dc1c8711de7,Dv4,0.01,1.0,7360,7260,7370,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:619187277e2d4be385d47122f98bde42,phm:86676fc1f5d648e182f0758590c89152
dev:e78ca11bbef341c3ae54d7ca15ab8db6,Dv3,0.01,1.0,5498,5408,5508,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f3e40ce280464bb4ac0ee6598a116fb8,phm:9f0d9ac192b848e7ae98dffdaec0d553
dev:e78ed6c303704b9998cc35315d54ae44,Dv1,0.01,1.0,415,320,420,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:489237554a414486b760cce146753065,phm:983d67b150084ebaaf93e0e72c0eba0d
dev:e79a661dfb23441ea95a9edf2ea34545,Dv9,0.01,1.0,5431,5336,5441,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fec111f49e274a07a9810e1603202ba2,phm:f1b98c2cf5e74690adac9a04ca4b2fbd
dev:e79c4245048f4c53994074460e536251,Dv6,0.01,1.0,520,320,530,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b96884b502de4daeafebefe711a0eea5,phm:7263bf3dcc6d488f823307d91e1add84
dev:e7a0fc33148840c39c266dceff1ab305,Dv10,0.01,1.0,0,3864,90,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:044d1b490d4d4b9b8a8f71456222a753,phm:3d3b9ddd416d4e39baf4676d258900f7
dev:e7a3b88f84ae46249ff1bd87f17a728b,Dv8,0.01,1.0,1651,1556,1661,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:768b0f5483404328bc0f505db693297e,phm:c9333c53e65a4a29836a346d67f4098c
dev:e7a4a405166348d1a74b84d626e13d9e,Dv2,0.01,1.0,4074,4004,4094,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4261ca85ca5b490f9796ca9abc14a415,phm:cf5ba3342ee14b4f8b58f1372b15daa4
dev:e7a9630398f2484e876338d5b04df500,Dv1,0.01,1.0,1679,1584,1689,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:af592808959348b1aa9381e9bdfa55aa,phm:bf1acf1266ee41c3b1ab65871ee10c28
dev:e7b447613a944c2f828581d8d1c5a79e,Dv8,0.01,1.0,4451,4356,4461,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9045c08191e04cfcb88bcdcff76b8757,phm:973bc72e51cd46ea92f26a1c6ecd4b73
dev:e7baf965b4b24866b6aa031c4695c371,Dv11,0.01,1.0,6475,6380,6485,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:53c4947dbc884f7ea34f9d3777176796,phm:a5242b2a36764098b230f4b607044a11
dev:e7d315f1d1a74590a8b9acd2a6622675,Dv8,0.01,1.0,415,320,420,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f1fae4ee43074c4baa251b7bece7d240,phm:5e8007b2424140fbbf2589d257a2092b
dev:e7dbc5b82d7d4e51a0c1676c607117ae,Dv3,0.01,1.0,6664,6564,6674,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:32f811a82af44cc8b8eef8938e4cb007,phm:8fa1bd79a55e470e911a62167f46906c
dev:e7f16ef578074484af7bfe12e9d6eb8c,Dv15,0.01,1.0,6368,6268,6378,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7f9907d43dcc4491adbbae050fa5fecd,phm:b874e435c0904751b7e2c4f0c31b9f39
dev:e7f187c8dafa46f9a9b0b6fdb0e7a937,Dv2,0.01,1.0,2214,2124,2224,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:98611b1ae9ed4888913f198b746ca77a,phm:0d530a7a354d40aa838d726412b5b2c2
dev:e7f2aac0985a4f6a84c2cd6fd04587db,Dv9,0.01,1.0,4471,4376,4481,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9c55c7db87624d79be3a3b1c6d239907,phm:f21ad715208940aca3331ad73cf05fac
dev:e7f7060074de4b5b9b6b65e5d19a43e1,Dv12,0.01,1.0,2295,2200,2305,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:be9a08409d8446ba94686654c3997e60,phm:13ff3143315841e0ab9282f3b6f666af
dev:e7fefd774773481682ea40fa632dec6f,Dv11,0.01,1.0,5987,5892,5997,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:602741d7c7424f62980f07b680f00b73,phm:91065205f14f4270b05112c2da0a5ba2
dev:e7ff71af788447f4aa94ba3fd8cd0a73,Dv3,0.01,1.0,95,0,100,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:67236e21f2ba4b4c92a18819a36ff4fa,phm:289e5bba028c402ab51bc2d912d64705
dev:e82e5f3cb5094f0986aed4889998fd1e,Dv4,0.01,1.0,2692,2592,2702,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:335c761362b14f7581d6e0a02ff6218f,phm:05cd7f4341bd45c0969393806f1c0f74
dev:e831491c08624d1c8f3d15602ded64a6,Dv7,0.01,1.0,615,520,625,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:beb64734efc9454a940c486eead2e9b1,phm:845eca7372ab4bccbd6955e9af8a25e1
dev:e838a34c9b3c4e1d9118cf052d922556,Dv2,0.01,1.0,1699,1604,1714,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a0abf339cbc24416b4575c2ad5829418,phm:50ee348a6eae44e4992187c7764bbd0f
dev:e83b53fbd5d94fe988bb8dcfbac195d6,Dv8,0.01,1.0,1651,1556,1661,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:89e11643ec0345f09cf66d5e1d74c436,phm:1bf8667b44204c7aaf1236eb50131acb
dev:e8420e193dd942a7bcf637d23f979fa3,Dv7,0.01,1.0,1598,1508,1613,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b15e706882b34feaad0ab793913dc675,phm:bcdceccbd8bc48708f7774c9c3889cd3
dev:e845da7da1374b22952bec0e4a507722,Dv8,0.01,1.0,2462,2372,2472,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8518a97168df4d2285908258d292f0db,phm:d4adffdd77db4b60807c41e0a55b1573
dev:e8460aec30ba4e58a85b1624e7bd3172,Dv10,0.01,1.0,0,4856,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:ca36c28b5dda4e549d8bc4babcef3537,phm:a782c504b88c4f2fbeedc926675268c3
dev:e84f518c721748cab6e6123399632dbe,Dv2,0.01,1.0,735,640,745,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5495b60990d943aeb0914cdde50335a3,phm:b80b008fb5ad4c4a93688b99559af637
dev:e85810d8ecbd445c9d7a2dd42a0d6789,Dv5,0.01,1.0,2159,2064,2169,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4bbcf6fedac342c696a6b111bffc236f,phm:41a4f1fdbe154d53a4f221a456aa8f37
dev:e85b27a61d964a7fa7d3753d7adfab10,Dv5,0.01,1.0,3415,3320,3430,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3e40564040094a93afa88659337aa738,phm:e0bfd4c487cf4c7f99280458a99199bf
dev:e85e4201d1614dd6bdadd75d39fa7658,Dv9,0.01,1.0,1927,1832,1937,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cfd3c805881140c4b21be0e5a9352692,phm:cfe5c52274c842dda578cc6b8eb6439f
dev:e861c57b40934f4d81d53d11f0f25f7f,Dv9,0.01,1.0,4037,3972,4057,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c0de5094233e491fac1b46509e308004,phm:95b4f9cd23964a95bf8f1da50c637dc6
dev:e864ea2c17ea4ff7990a6ca1df8f8485,Dv13,0.01,1.0,1635,1540,1645,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c94cb75dd44b43e68806e01d08275461,phm:04df409738bf43fbb0ba8d39c654a302
dev:e86c3e8b78104e2b85dd752539155997,Dv7,0.01,1.0,420,320,425,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6a622d4d036d47babbdfd8e2533b2d32,phm:1b4e68e522884ec98866ca7a587c5164
dev:e8720bcafd244ff29bd46a155c047577,Dv1,0.01,1.0,6591,6496,6606,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cba70c5fe2a24f5a93132d39404c6ccd,phm:6efa0b9bcc864b228ad695a949565cde
dev:e87d0d9140ba4a8aa500cb27abe59d93,Dv2,0.01,1.0,3537,3452,3552,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:21b7530789b84de485e65360bcca11e6,phm:75aaf209907a4f2e8472bb6645a32802
dev:e88a7ca1452c461da2468524174e8354,Dv9,0.01,1.0,6368,6268,6378,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7f9907d43dcc4491adbbae050fa5fecd,phm:b874e435c0904751b7e2c4f0c31b9f39
dev:e88b4da67a7c4229b2b61d5a8738f87d,Dv3,0.01,1.0,4759,4664,4769,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:089ecc5f97d34d019252055de774524a,phm:d7a7a6cda1f642368668c1d9d997eb47
dev:e88cc95f6679467d9ddf4f24c7144611,Dv7,0.01,1.0,6032,5932,6037,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:72a46d788d21492dae28a63b805c7f80,phm:1855e044dcdd4303af3d1b9a1bd4b9b1
dev:e8a726e6041b4aa5880a56a74f71bc79,Dv9,0.01,1.0,3542,3452,3552,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6212d4fa0d5049b1bf425eaed33b9b03,phm:2c968877e2c244b58211d49989267776
dev:e8ab157b64094b4583ef514b1c6452df,Dv3,0.01,1.0,6352,6252,6362,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:30baa016df4b4b95838b17a738abaafc,phm:2cd76b263c7f4fdaba6c7e413abfd66a
dev:e8abad35cf1848e8a31875bf26d2b314,Dv10,0.01,1.0,0,4716,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:50ca1b15980348e0ba20486ae1c154be,phm:860952cc79354220bda158f6df20b178
dev:e8b73fddbe134cd6b385bf40c8dfd79c,Dv12,0.01,1.0,4814,4724,4824,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:618342750d004cd48150e3474365457c,phm:dfe287a824d244299c9bb53f6413c19b
dev:e8b90a178c0843c6896c28a96651ee24,Dv7,0.01,1.0,407,312,412,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f6607dfede7a4d879f88a9bf139fccdd,phm:b7ddaf8fdd794fafa50dc890ffef8bcb
dev:e8bbc0f3d1ef445194c414ca544d296e,Dv14,0.01,1.0,4816,4716,4826,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:50ca1b15980348e0ba20486ae1c154be,phm:860952cc79354220bda158f6df20b178
dev:e8be54fb2ecd45049ff04aaaa881523d,Dv13,0.01,1.0,2478,2388,2488,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6a956284dae14eccaf48d771b650dddc,phm:5f43950e83a94c1abc69efcebdedcd3f
dev:e8c41f84a92c40f4a039d12bd2859ccb,Dv1,0.01,1.0,1595,1500,1610,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:47e98843f0b143c5ae5ead5137b68527,phm:261f05da585848c6aec989fd3a420023
dev:e8cdd91673ca4bdabb7399ce80475acb,Dv15,0.01,1.0,1511,1416,1521,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b3cf8bcf4ae5437d9faeb64e64e07d02,phm:4245d9314d2b4ea4bc0b1a498f3cf7ad
dev:e8d111449fe74ffaa96f6cc84c4e05ea,Dv15,0.01,1.0,4163,4068,4173,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8feb90b4bc794582839d68fc9c37a1dc,phm:03832441774e4a75b0106e040b023dd3
dev:e8d18f2053404d09a63f5e012bd4b3dd,Dv3,0.01,1.0,1368,1268,1378,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9639b461876f4e57b2a31057fc178084,phm:55e1ad5822ad48d39c8f27fcf45ce24c
dev:e8d23b5990f74156b887ed1cab3cfcb1,Dv5,0.01,1.0,696,596,706,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3f5d55b1324f48109fb5879182c6c900,phm:62a47bff129b4d9a87c1f4de31bacd8f
dev:e8da3b0d0a0a46fe90354c44c903b7e3,Dv15,0.01,1.0,4196,4096,4206,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:76075c427cd1451e8f6651d0afda68a8,phm:e243bf79a92646f69db3a39e60384432
dev:e8dd41e99229491e9bf8510864885b30,Dv6,0.01,1.0,6644,6444,6664,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ef7eaec4f9bc4a909bda17ff71bf7b65,phm:300610028a194b84bd77c01b8f0f9bcc
dev:e8e0409526754457936281775a944b2e,Dv7,0.01,1.0,1623,1528,1633,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e9fd2a493b5540998cf547ed69e1ea78,phm:9ab0a01772944c36b11e4ff335ae9552
dev:e8e745faea5344d89028b4d8eea4519b,Dv8,0.01,1.0,3367,3272,3377,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fa317356bdf243f0a1bdb2b2550a75bb,phm:be98ae89c35847a4a31a9076e2aec796
dev:e8ea8cc4bd0940e19bac681e24da230b,Dv11,0.01,1.0,1662,1572,1677,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:87021e40dd054a64abb6696f567f15fd,phm:f761601c4e50462e8e3459d5e6bb3d7c
dev:e8f89fd3a07c401bb6461da00bf16333,Dv2,0.01,1.0,2863,2768,2873,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:28ea49469bfc48dd80ad1bdd497be77c,phm:5fa7ade0395b4fac971306e9378f8ba9
dev:e8fc51143c5e44a59e838b41254e5471,Dv8,0.01,1.0,5371,5276,5381,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cfb160ac31cc49979fec37a7471a14a9,phm:1e430875a03945a18a4a06543aff1f90
dev:e909e89a159847be83bf9b7f5506f916,Dv15,0.01,1.0,4752,4652,4762,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:caaa28d2694c4ddbbc8472bedc726cff,phm:5e24e159b5d148449db75941387201b0
dev:e91557c17d96411b814fc689e2004b3a,Dv13,0.01,1.0,1368,1268,1378,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9639b461876f4e57b2a31057fc178084,phm:55e1ad5822ad48d39c8f27fcf45ce24c
dev:e9165847f1ea4193b941057eb8c6d18d,Dv3,0.01,1.0,712,612,722,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:574493849a1747ada3ea362b33bb716e,phm:62cbd00793fc411488f280a2e566eab7
dev:e91b7809769e4c33880a570edf56f97c,Dv6,0.01,1.0,5208,5008,5228,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:060434bf797f4e4b9b81770486e819db,phm:be69ecceaaf048ccba81604e199c7155
dev:e91be10b29c442328cd0336ee766143a,Dv1,0.01,1.0,3435,3340,3445,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:30b90f61ce154f3c8ecf601e92595f0c,phm:bea418b0911447cfbe721e92454bce82
dev:e925960dbf0b4b84b176c0f11d09778e,Dv4,0.01,1.0,4978,4888,4988,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0519a9972a7a4d179815c5dcb92a6d19,phm:b690afb866f049d4b66c4a0b83994d6d
